step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
1262,126.625,UNKNOWN,-,-,-,-
1263,126.723,UNKNOWN,-,-,-,-
1264,126.825,UNKNOWN,-,-,-,-
1265,126.925,UNKNOWN,-,-,-,-
1266,127.023,UNKNOWN,-,-,-,-
1267,127.125,UNKNOWN,-,-,-,-
1268,127.224,UNKNOWN,-,-,-,-
1269,127.323,UNKNOWN,-,-,-,-
1270,127.423,UNKNOWN,-,-,-,-
1271,127.524,UNKNOWN,-,-,-,-
1272,127.624,UNKNOWN,-,-,-,-
1273,127.743,UNKNOWN,-,-,-,-
1274,127.84,UNKNOWN,-,-,-,-
1275,127.94,UNKNOWN,-,-,-,-
1276,128.04,UNKNOWN,-,-,-,-
1277,128.14,UNKNOWN,-,-,-,-
1278,128.24,UNKNOWN,-,-,-,-
1279,128.342,UNKNOWN,-,-,-,-
1280,128.44,UNKNOWN,-,-,-,-
1281,128.542,UNKNOWN,-,-,-,-
1282,128.64,UNKNOWN,-,-,-,-
1283,128.74,UNKNOWN,-,-,-,-
1284,128.841,UNKNOWN,-,-,-,-
1285,128.941,UNKNOWN,-,-,-,-
1286,129.04,UNKNOWN,-,-,-,-
1287,129.142,UNKNOWN,-,-,-,-
1288,129.244,UNKNOWN,-,-,-,-
1289,129.341,UNKNOWN,-,-,-,-
1290,129.441,UNKNOWN,-,-,-,-
1291,129.54,UNKNOWN,-,-,-,-
1292,129.64,UNKNOWN,-,-,-,-
1293,129.74,UNKNOWN,-,-,-,-
1294,129.84,UNKNOWN,-,-,-,-
1295,129.94,UNKNOWN,-,-,-,-
1296,130.04,UNKNOWN,-,-,-,-
1297,130.142,UNKNOWN,-,-,-,-
1298,130.24,UNKNOWN,-,-,-,-
1299,130.341,UNKNOWN,-,-,-,-
1300,130.441,UNKNOWN,-,-,-,-
1301,130.541,UNKNOWN,-,-,-,-
1302,130.64,UNKNOWN,-,-,-,-
1303,130.74,UNKNOWN,-,-,-,-
1304,130.841,UNKNOWN,-,-,-,-
1305,130.94,UNKNOWN,-,-,-,-
1306,131.04,UNKNOWN,-,-,-,-
1307,131.14,UNKNOWN,-,-,-,-
1308,131.24,UNKNOWN,-,-,-,-
1309,131.34,UNKNOWN,-,-,-,-
1310,131.441,UNKNOWN,-,-,-,-
1311,131.541,UNKNOWN,-,-,-,-
1312,131.64,UNKNOWN,-,-,-,-
1313,131.74,UNKNOWN,-,-,-,-
1314,131.84,UNKNOWN,-,-,-,-
1315,131.94,UNKNOWN,-,-,-,-
1316,132.04,UNKNOWN,-,-,-,-
1317,132.157,UNKNOWN,-,-,-,-
1318,132.257,UNKNOWN,-,-,-,-
1319,132.357,UNKNOWN,-,-,-,-
1320,132.458,UNKNOWN,-,-,-,-
1321,132.557,UNKNOWN,-,-,-,-
1322,132.657,UNKNOWN,-,-,-,-
1323,132.757,UNKNOWN,-,-,-,-
1324,132.857,UNKNOWN,-,-,-,-
1325,132.959,UNKNOWN,-,-,-,-
1326,133.057,UNKNOWN,-,-,-,-
1327,133.157,UNKNOWN,-,-,-,-
1328,133.257,UNKNOWN,-,-,-,-
1329,133.357,UNKNOWN,-,-,-,-
1330,133.458,UNKNOWN,-,-,-,-
1331,133.557,UNKNOWN,-,-,-,-
1332,133.657,UNKNOWN,-,-,-,-
1333,133.757,UNKNOWN,-,-,-,-
1334,133.857,UNKNOWN,-,-,-,-
1335,133.958,UNKNOWN,-,-,-,-
1336,134.057,UNKNOWN,-,-,-,-
1337,134.157,UNKNOWN,-,-,-,-
1338,134.257,UNKNOWN,-,-,-,-
1339,134.357,UNKNOWN,-,-,-,-
1340,134.458,UNKNOWN,-,-,-,-
1341,134.558,UNKNOWN,-,-,-,-
1342,134.657,UNKNOWN,-,-,-,-
1343,134.757,UNKNOWN,-,-,-,-
1344,134.857,UNKNOWN,-,-,-,-
1345,134.957,UNKNOWN,-,-,-,-
1346,135.057,UNKNOWN,-,-,-,-
1347,135.157,UNKNOWN,-,-,-,-
1348,135.257,UNKNOWN,-,-,-,-
1349,135.357,UNKNOWN,-,-,-,-
1350,135.457,UNKNOWN,-,-,-,-
1351,135.557,UNKNOWN,-,-,-,-
1352,135.657,UNKNOWN,-,-,-,-
1353,135.757,UNKNOWN,-,-,-,-
1354,135.858,UNKNOWN,-,-,-,-
1355,135.957,UNKNOWN,-,-,-,-
1356,136.057,UNKNOWN,-,-,-,-
1357,136.157,UNKNOWN,-,-,-,-
1358,136.257,UNKNOWN,-,-,-,-
1359,136.357,UNKNOWN,-,-,-,-
1360,136.457,UNKNOWN,-,-,-,-
1361,136.557,UNKNOWN,-,-,-,-
1362,136.657,UNKNOWN,-,-,-,-
1363,136.758,UNKNOWN,-,-,-,-
1364,136.857,UNKNOWN,-,-,-,-
1365,136.959,UNKNOWN,-,-,-,-
1366,137.074,UNKNOWN,-,-,-,-
1367,137.173,UNKNOWN,-,-,-,-
1368,137.274,UNKNOWN,-,-,-,-
1369,137.373,UNKNOWN,-,-,-,-
1370,137.474,UNKNOWN,-,-,-,-
1371,137.573,UNKNOWN,-,-,-,-
1372,137.674,UNKNOWN,-,-,-,-
1373,137.774,UNKNOWN,-,-,-,-
1374,137.874,UNKNOWN,-,-,-,-
1375,137.974,UNKNOWN,-,-,-,-
1376,138.074,UNKNOWN,-,-,-,-
1377,138.174,UNKNOWN,-,-,-,-
1378,138.274,UNKNOWN,-,-,-,-
1379,138.374,UNKNOWN,-,-,-,-
1380,138.474,UNKNOWN,-,-,-,-
1381,138.574,UNKNOWN,-,-,-,-
1382,138.674,UNKNOWN,-,-,-,-
1383,138.774,UNKNOWN,-,-,-,-
1384,138.874,UNKNOWN,-,-,-,-
1385,138.974,UNKNOWN,-,-,-,-
1386,139.074,UNKNOWN,-,-,-,-
1387,139.174,UNKNOWN,-,-,-,-
1388,139.274,UNKNOWN,-,-,-,-
1389,139.374,UNKNOWN,-,-,-,-
1390,139.474,UNKNOWN,-,-,-,-
1391,139.574,UNKNOWN,-,-,-,-
1392,139.674,UNKNOWN,-,-,-,-
1393,139.775,UNKNOWN,-,-,-,-
1394,139.874,UNKNOWN,-,-,-,-
1395,139.974,UNKNOWN,-,-,-,-
1396,140.074,UNKNOWN,-,-,-,-
1397,140.173,UNKNOWN,-,-,-,-
1398,140.274,UNKNOWN,-,-,-,-
1399,140.374,UNKNOWN,-,-,-,-
1400,140.474,UNKNOWN,-,-,-,-
1401,140.574,UNKNOWN,-,-,-,-
1402,140.674,UNKNOWN,-,-,-,-
1403,140.774,UNKNOWN,-,-,-,-
1404,140.874,UNKNOWN,-,-,-,-
1405,140.974,UNKNOWN,-,-,-,-
1406,141.074,UNKNOWN,-,-,-,-
1407,141.174,UNKNOWN,-,-,-,-
1408,141.274,UNKNOWN,-,-,-,-
1409,141.374,UNKNOWN,-,-,-,-
1410,141.474,UNKNOWN,-,-,-,-
1411,141.574,UNKNOWN,-,-,-,-
1412,141.673,UNKNOWN,-,-,-,-
1413,141.774,UNKNOWN,-,-,-,-
1414,141.874,UNKNOWN,-,-,-,-
1415,141.991,UNKNOWN,-,-,-,-
1416,142.091,UNKNOWN,-,-,-,-
1417,142.19,UNKNOWN,-,-,-,-
1418,142.29,UNKNOWN,-,-,-,-
1419,142.391,UNKNOWN,-,-,-,-
1420,142.49,UNKNOWN,-,-,-,-
1421,142.591,UNKNOWN,-,-,-,-
1422,142.691,UNKNOWN,-,-,-,-
1423,142.792,UNKNOWN,-,-,-,-
1424,142.891,UNKNOWN,-,-,-,-
1425,142.991,UNKNOWN,-,-,-,-
1426,143.091,UNKNOWN,-,-,-,-
1427,143.191,UNKNOWN,-,-,-,-
1428,143.291,UNKNOWN,-,-,-,-
1429,143.391,UNKNOWN,-,-,-,-
1430,143.49,UNKNOWN,-,-,-,-
1431,143.591,UNKNOWN,-,-,-,-
1432,143.69,UNKNOWN,-,-,-,-
1433,143.791,UNKNOWN,-,-,-,-
1434,143.891,UNKNOWN,-,-,-,-
1435,143.992,UNKNOWN,-,-,-,-
1436,144.091,UNKNOWN,-,-,-,-
1437,144.191,UNKNOWN,-,-,-,-
1438,144.291,UNKNOWN,-,-,-,-
1439,144.39,UNKNOWN,-,-,-,-
1440,144.492,UNKNOWN,-,-,-,-
1441,144.591,UNKNOWN,-,-,-,-
1442,144.693,UNKNOWN,-,-,-,-
1443,144.792,UNKNOWN,-,-,-,-
1444,144.891,UNKNOWN,-,-,-,-
1445,144.991,UNKNOWN,-,-,-,-
1446,145.091,UNKNOWN,-,-,-,-
1447,145.19,UNKNOWN,-,-,-,-
1448,145.291,UNKNOWN,-,-,-,-
1449,145.391,UNKNOWN,-,-,-,-
1450,145.491,UNKNOWN,-,-,-,-
1451,145.59,UNKNOWN,-,-,-,-
1452,145.691,UNKNOWN,-,-,-,-
1453,145.791,UNKNOWN,-,-,-,-
1454,145.891,UNKNOWN,-,-,-,-
1455,145.991,UNKNOWN,-,-,-,-
1456,146.091,UNKNOWN,-,-,-,-
1457,146.19,UNKNOWN,-,-,-,-
1458,146.29,UNKNOWN,-,-,-,-
1459,146.407,UNKNOWN,-,-,-,-
1460,146.508,UNKNOWN,-,-,-,-
1461,146.608,UNKNOWN,-,-,-,-
1462,146.708,UNKNOWN,-,-,-,-
1463,146.808,UNKNOWN,-,-,-,-
1464,146.907,UNKNOWN,-,-,-,-
1465,147.007,UNKNOWN,-,-,-,-
1466,147.108,UNKNOWN,-,-,-,-
1467,147.207,UNKNOWN,-,-,-,-
1468,147.308,UNKNOWN,-,-,-,-
1469,147.407,UNKNOWN,-,-,-,-
1470,147.507,UNKNOWN,-,-,-,-
1471,147.608,UNKNOWN,-,-,-,-
1472,147.707,UNKNOWN,-,-,-,-
1473,147.808,UNKNOWN,-,-,-,-
1474,147.907,UNKNOWN,-,-,-,-
1475,148.008,UNKNOWN,-,-,-,-
1476,148.109,UNKNOWN,-,-,-,-
1477,148.207,UNKNOWN,-,-,-,-
1478,148.307,UNKNOWN,-,-,-,-
1479,148.407,UNKNOWN,-,-,-,-
1480,148.507,UNKNOWN,-,-,-,-
1481,148.608,UNKNOWN,-,-,-,-
1482,148.708,UNKNOWN,-,-,-,-
1483,148.808,UNKNOWN,-,-,-,-
1484,148.907,UNKNOWN,-,-,-,-
1485,149.007,UNKNOWN,-,-,-,-
1486,149.107,UNKNOWN,-,-,-,-
1487,149.21,UNKNOWN,-,-,-,-
1488,149.307,UNKNOWN,-,-,-,-
1489,149.407,UNKNOWN,-,-,-,-
1490,149.507,UNKNOWN,-,-,-,-
1491,149.607,UNKNOWN,-,-,-,-
1492,149.708,UNKNOWN,-,-,-,-
1493,149.809,UNKNOWN,-,-,-,-
1494,149.907,UNKNOWN,-,-,-,-
1495,150.007,UNKNOWN,-,-,-,-
1496,150.108,UNKNOWN,-,-,-,-
1497,150.207,UNKNOWN,-,-,-,-
1498,150.307,UNKNOWN,-,-,-,-
1499,150.407,UNKNOWN,-,-,-,-
1500,150.508,UNKNOWN,-,-,-,-
1501,150.607,UNKNOWN,-,-,-,-
1502,150.707,UNKNOWN,-,-,-,-
1503,150.808,UNKNOWN,-,-,-,-
1504,150.907,UNKNOWN,-,-,-,-
1505,151.025,UNKNOWN,-,-,-,-
1506,151.124,UNKNOWN,-,-,-,-
1507,151.224,UNKNOWN,-,-,-,-
1508,151.324,UNKNOWN,-,-,-,-
1509,151.424,UNKNOWN,-,-,-,-
1510,151.524,UNKNOWN,-,-,-,-
1511,151.625,UNKNOWN,-,-,-,-
1512,151.725,UNKNOWN,-,-,-,-
1513,151.825,UNKNOWN,-,-,-,-
1514,151.924,UNKNOWN,-,-,-,-
1515,152.024,UNKNOWN,-,-,-,-
1516,152.124,UNKNOWN,-,-,-,-
1517,152.23,UNKNOWN,-,-,-,-
1518,152.327,UNKNOWN,-,-,-,-
1519,152.425,UNKNOWN,-,-,-,-
1520,152.524,UNKNOWN,-,-,-,-
1521,152.625,UNKNOWN,-,-,-,-
1522,152.724,UNKNOWN,-,-,-,-
1523,152.824,UNKNOWN,-,-,-,-
1524,152.924,UNKNOWN,-,-,-,-
1525,153.026,UNKNOWN,-,-,-,-
1526,153.125,UNKNOWN,-,-,-,-
1527,153.225,UNKNOWN,-,-,-,-
1528,153.327,UNKNOWN,-,-,-,-
1529,153.428,UNKNOWN,-,-,-,-
1530,153.525,UNKNOWN,-,-,-,-
1531,153.624,UNKNOWN,-,-,-,-
1532,153.727,UNKNOWN,-,-,-,-
1533,153.826,UNKNOWN,-,-,-,-
1534,153.927,UNKNOWN,-,-,-,-
1535,154.025,UNKNOWN,-,-,-,-
1536,154.129,UNKNOWN,-,-,-,-
1537,154.225,UNKNOWN,-,-,-,-
1538,154.326,UNKNOWN,-,-,-,-
1539,154.428,UNKNOWN,-,-,-,-
1540,154.524,UNKNOWN,-,-,-,-
1541,154.627,UNKNOWN,-,-,-,-
1542,154.727,UNKNOWN,-,-,-,-
1543,154.826,UNKNOWN,-,-,-,-
1544,154.945,UNKNOWN,-,-,-,-
1545,155.044,UNKNOWN,-,-,-,-
1546,155.146,UNKNOWN,-,-,-,-
1547,155.244,UNKNOWN,-,-,-,-
1548,155.342,UNKNOWN,-,-,-,-
1549,155.441,UNKNOWN,-,-,-,-
1550,155.543,UNKNOWN,-,-,-,-
1551,155.645,UNKNOWN,-,-,-,-
1552,155.744,UNKNOWN,-,-,-,-
1553,155.844,UNKNOWN,-,-,-,-
1554,155.944,UNKNOWN,-,-,-,-
1555,156.042,UNKNOWN,-,-,-,-
1556,156.143,UNKNOWN,-,-,-,-
1557,156.241,UNKNOWN,-,-,-,-
1558,156.345,UNKNOWN,-,-,-,-
1559,156.445,UNKNOWN,-,-,-,-
1560,156.544,UNKNOWN,-,-,-,-
1561,156.645,UNKNOWN,-,-,-,-
1562,156.744,UNKNOWN,-,-,-,-
1563,156.846,UNKNOWN,-,-,-,-
1564,156.943,UNKNOWN,-,-,-,-
1565,157.045,UNKNOWN,-,-,-,-
1566,157.143,UNKNOWN,-,-,-,-
1567,157.245,UNKNOWN,-,-,-,-
1568,157.343,UNKNOWN,-,-,-,-
1569,157.442,UNKNOWN,-,-,-,-
1570,157.544,UNKNOWN,-,-,-,-
1571,157.643,UNKNOWN,-,-,-,-
1572,157.743,UNKNOWN,-,-,-,-
1573,157.843,UNKNOWN,-,-,-,-
1574,157.943,UNKNOWN,-,-,-,-
1575,158.042,UNKNOWN,-,-,-,-
1576,158.144,UNKNOWN,-,-,-,-
1577,158.242,UNKNOWN,-,-,-,-
1578,158.361,UNKNOWN,-,-,-,-
1579,158.461,UNKNOWN,-,-,-,-
1580,158.558,UNKNOWN,-,-,-,-
1581,158.66,UNKNOWN,-,-,-,-
1582,158.761,UNKNOWN,-,-,-,-
1583,158.86,UNKNOWN,-,-,-,-
1584,158.961,UNKNOWN,-,-,-,-
1585,159.063,UNKNOWN,-,-,-,-
1586,159.161,UNKNOWN,-,-,-,-
1587,159.261,UNKNOWN,-,-,-,-
1588,159.362,UNKNOWN,-,-,-,-
1589,159.46,UNKNOWN,-,-,-,-
1590,159.562,UNKNOWN,-,-,-,-
1591,159.711,UNKNOWN,-,-,-,-
1592,159.809,UNKNOWN,-,-,-,-
1593,159.91,UNKNOWN,-,-,-,-
1594,160.011,UNKNOWN,-,-,-,-
1595,160.11,UNKNOWN,-,-,-,-
1596,160.21,UNKNOWN,-,-,-,-
1597,160.31,UNKNOWN,-,-,-,-
1598,160.41,UNKNOWN,-,-,-,-
1599,160.51,UNKNOWN,-,-,-,-
1600,160.611,UNKNOWN,-,-,-,-
1601,160.711,UNKNOWN,-,-,-,-
1602,160.811,UNKNOWN,-,-,-,-
1603,160.91,UNKNOWN,-,-,-,-
1604,161.01,UNKNOWN,-,-,-,-
1605,161.109,UNKNOWN,-,-,-,-
1606,161.208,UNKNOWN,-,-,-,-
1607,161.309,UNKNOWN,-,-,-,-
1608,161.408,UNKNOWN,-,-,-,-
1609,161.51,UNKNOWN,-,-,-,-
1610,161.611,UNKNOWN,-,-,-,-
1611,161.727,UNKNOWN,-,-,-,-
1612,161.828,UNKNOWN,-,-,-,-
1613,161.926,UNKNOWN,-,-,-,-
1614,162.027,UNKNOWN,-,-,-,-
1615,162.126,UNKNOWN,-,-,-,-
1616,162.228,UNKNOWN,-,-,-,-
1617,162.329,UNKNOWN,-,-,-,-
1618,162.427,UNKNOWN,-,-,-,-
1619,162.529,UNKNOWN,-,-,-,-
1620,162.625,UNKNOWN,-,-,-,-
1621,162.727,UNKNOWN,-,-,-,-
1622,162.825,UNKNOWN,-,-,-,-
1623,162.925,UNKNOWN,-,-,-,-
1624,163.028,UNKNOWN,-,-,-,-
1625,163.126,UNKNOWN,-,-,-,-
1626,163.23,UNKNOWN,-,-,-,-
1627,163.326,UNKNOWN,-,-,-,-
1628,163.426,UNKNOWN,-,-,-,-
1629,163.528,UNKNOWN,-,-,-,-
1630,163.627,UNKNOWN,-,-,-,-
1631,163.731,UNKNOWN,-,-,-,-
1632,163.829,UNKNOWN,-,-,-,-
1633,163.927,UNKNOWN,-,-,-,-
1634,164.028,UNKNOWN,-,-,-,-
1635,164.124,UNKNOWN,-,-,-,-
1636,164.227,UNKNOWN,-,-,-,-
1637,164.327,UNKNOWN,-,-,-,-
1638,164.427,UNKNOWN,-,-,-,-
1639,164.529,UNKNOWN,-,-,-,-
1640,164.627,UNKNOWN,-,-,-,-
1641,164.727,UNKNOWN,-,-,-,-
1642,164.845,UNKNOWN,-,-,-,-
1643,164.945,UNKNOWN,-,-,-,-
1644,165.041,UNKNOWN,-,-,-,-
1645,165.146,UNKNOWN,-,-,-,-
1646,165.245,UNKNOWN,-,-,-,-
1647,165.345,UNKNOWN,-,-,-,-
1648,165.445,UNKNOWN,-,-,-,-
1649,165.544,UNKNOWN,-,-,-,-
1650,165.645,UNKNOWN,-,-,-,-
1651,165.744,UNKNOWN,-,-,-,-
1652,165.844,UNKNOWN,-,-,-,-
1653,165.943,UNKNOWN,-,-,-,-
1654,166.044,UNKNOWN,-,-,-,-
1655,166.145,UNKNOWN,-,-,-,-
1656,166.244,UNKNOWN,-,-,-,-
1657,166.346,UNKNOWN,-,-,-,-
1658,166.444,UNKNOWN,-,-,-,-
1659,166.545,UNKNOWN,-,-,-,-
1660,166.646,UNKNOWN,-,-,-,-
1661,166.744,UNKNOWN,-,-,-,-
1662,166.843,UNKNOWN,-,-,-,-
1663,166.944,UNKNOWN,-,-,-,-
1664,167.045,UNKNOWN,-,-,-,-
1665,167.147,UNKNOWN,-,-,-,-
1666,167.244,UNKNOWN,-,-,-,-
1667,167.345,UNKNOWN,-,-,-,-
1668,167.441,UNKNOWN,-,-,-,-
1669,167.544,UNKNOWN,-,-,-,-
1670,167.645,UNKNOWN,-,-,-,-
1671,167.744,UNKNOWN,-,-,-,-
1672,167.844,UNKNOWN,-,-,-,-
1673,167.943,UNKNOWN,-,-,-,-
1674,168.042,UNKNOWN,-,-,-,-
1675,168.144,UNKNOWN,-,-,-,-
1676,168.243,UNKNOWN,-,-,-,-
1677,168.344,UNKNOWN,-,-,-,-
1678,168.444,UNKNOWN,-,-,-,-
1679,168.543,UNKNOWN,-,-,-,-
1680,168.661,UNKNOWN,-,-,-,-
1681,168.759,UNKNOWN,-,-,-,-
1682,168.861,UNKNOWN,-,-,-,-
1683,168.96,UNKNOWN,-,-,-,-
1684,169.062,UNKNOWN,-,-,-,-
1685,169.16,UNKNOWN,-,-,-,-
1686,169.261,UNKNOWN,-,-,-,-
1687,169.36,UNKNOWN,-,-,-,-
1688,169.461,UNKNOWN,-,-,-,-
1689,169.562,UNKNOWN,-,-,-,-
1690,169.66,UNKNOWN,-,-,-,-
1691,169.761,UNKNOWN,-,-,-,-
1692,169.86,UNKNOWN,-,-,-,-
1693,169.961,UNKNOWN,-,-,-,-
1694,170.061,UNKNOWN,-,-,-,-
1695,170.16,UNKNOWN,-,-,-,-
1696,170.262,UNKNOWN,-,-,-,-
1697,170.361,UNKNOWN,-,-,-,-
1698,170.461,UNKNOWN,-,-,-,-
1699,170.563,UNKNOWN,-,-,-,-
1700,170.661,UNKNOWN,-,-,-,-
1701,170.76,UNKNOWN,-,-,-,-
1702,170.861,UNKNOWN,-,-,-,-
1703,170.961,UNKNOWN,-,-,-,-
1704,171.061,UNKNOWN,-,-,-,-
1705,171.159,UNKNOWN,-,-,-,-
1706,171.261,UNKNOWN,-,-,-,-
1707,171.361,UNKNOWN,-,-,-,-
1708,171.459,UNKNOWN,-,-,-,-
1709,171.558,UNKNOWN,-,-,-,-
1710,171.658,UNKNOWN,-,-,-,-
1711,171.758,UNKNOWN,-,-,-,-
1712,171.876,UNKNOWN,-,-,-,-
1713,171.975,UNKNOWN,-,-,-,-
1714,172.075,UNKNOWN,-,-,-,-
1715,172.176,UNKNOWN,-,-,-,-
1716,172.277,UNKNOWN,-,-,-,-
1717,172.376,UNKNOWN,-,-,-,-
1718,172.475,UNKNOWN,-,-,-,-
1719,172.575,UNKNOWN,-,-,-,-
1720,172.675,UNKNOWN,-,-,-,-
1721,172.775,UNKNOWN,-,-,-,-
1722,172.876,UNKNOWN,-,-,-,-
1723,172.979,UNKNOWN,-,-,-,-
1724,173.077,UNKNOWN,-,-,-,-
1725,173.178,UNKNOWN,-,-,-,-
1726,173.277,UNKNOWN,-,-,-,-
1727,173.377,UNKNOWN,-,-,-,-
1728,173.478,UNKNOWN,-,-,-,-
1729,173.579,UNKNOWN,-,-,-,-
1730,173.675,UNKNOWN,-,-,-,-
1731,173.776,UNKNOWN,-,-,-,-
1732,173.875,UNKNOWN,-,-,-,-
1733,173.975,UNKNOWN,-,-,-,-
1734,174.084,UNKNOWN,-,-,-,-
1735,174.177,UNKNOWN,-,-,-,-
1736,174.279,UNKNOWN,-,-,-,-
1737,174.377,UNKNOWN,-,-,-,-
1738,174.478,UNKNOWN,-,-,-,-
1739,174.579,UNKNOWN,-,-,-,-
1740,174.678,UNKNOWN,-,-,-,-
1741,174.777,UNKNOWN,-,-,-,-
1742,174.878,UNKNOWN,-,-,-,-
1743,174.978,UNKNOWN,-,-,-,-
1744,175.081,UNKNOWN,-,-,-,-
1745,175.176,UNKNOWN,-,-,-,-
1746,175.296,UNKNOWN,-,-,-,-
1747,175.394,UNKNOWN,-,-,-,-
1748,175.494,UNKNOWN,-,-,-,-
1749,175.596,UNKNOWN,-,-,-,-
1750,175.693,UNKNOWN,-,-,-,-
1751,175.793,UNKNOWN,-,-,-,-
1752,175.892,UNKNOWN,-,-,-,-
1753,175.994,UNKNOWN,-,-,-,-
1754,176.095,UNKNOWN,-,-,-,-
1755,176.192,UNKNOWN,-,-,-,-
1756,176.294,UNKNOWN,-,-,-,-
1757,176.395,UNKNOWN,-,-,-,-
1758,176.494,UNKNOWN,-,-,-,-
1759,176.596,UNKNOWN,-,-,-,-
1760,176.692,UNKNOWN,-,-,-,-
1761,176.794,UNKNOWN,-,-,-,-
1762,176.892,UNKNOWN,-,-,-,-
1763,176.993,UNKNOWN,-,-,-,-
1764,177.094,UNKNOWN,-,-,-,-
1765,177.194,UNKNOWN,-,-,-,-
1766,177.292,UNKNOWN,-,-,-,-
1767,177.395,UNKNOWN,-,-,-,-
1768,177.493,UNKNOWN,-,-,-,-
1769,177.594,UNKNOWN,-,-,-,-
1770,177.693,UNKNOWN,-,-,-,-
1771,177.794,UNKNOWN,-,-,-,-
1772,177.891,UNKNOWN,-,-,-,-
1773,177.993,UNKNOWN,-,-,-,-
1774,178.092,UNKNOWN,-,-,-,-
1775,178.195,UNKNOWN,-,-,-,-
1776,178.292,UNKNOWN,-,-,-,-
1777,178.392,UNKNOWN,-,-,-,-
1778,178.492,UNKNOWN,-,-,-,-
1779,178.592,UNKNOWN,-,-,-,-
1780,178.695,UNKNOWN,-,-,-,-
1781,178.811,UNKNOWN,-,-,-,-
1782,178.914,UNKNOWN,-,-,-,-
1783,179.011,UNKNOWN,-,-,-,-
1784,179.113,UNKNOWN,-,-,-,-
1785,179.21,UNKNOWN,-,-,-,-
1786,179.312,UNKNOWN,-,-,-,-
1787,179.412,UNKNOWN,-,-,-,-
1788,179.509,UNKNOWN,-,-,-,-
1789,179.611,UNKNOWN,-,-,-,-
1790,179.711,UNKNOWN,-,-,-,-
1791,179.81,UNKNOWN,-,-,-,-
1792,179.913,UNKNOWN,-,-,-,-
1793,180.011,UNKNOWN,-,-,-,-
1794,180.112,UNKNOWN,-,-,-,-
1795,180.211,UNKNOWN,-,-,-,-
1796,180.311,UNKNOWN,-,-,-,-
1797,180.416,UNKNOWN,-,-,-,-
1798,180.509,UNKNOWN,-,-,-,-
1799,180.613,UNKNOWN,-,-,-,-
1800,180.711,UNKNOWN,-,-,-,-
1801,180.811,UNKNOWN,-,-,-,-
1802,180.912,UNKNOWN,-,-,-,-
1803,181.012,UNKNOWN,-,-,-,-
1804,181.113,UNKNOWN,-,-,-,-
1805,181.211,UNKNOWN,-,-,-,-
1806,181.311,UNKNOWN,-,-,-,-
1807,181.411,UNKNOWN,-,-,-,-
1808,181.509,UNKNOWN,-,-,-,-
1809,181.611,UNKNOWN,-,-,-,-
1810,181.71,UNKNOWN,-,-,-,-
1811,181.811,UNKNOWN,-,-,-,-
1812,181.911,UNKNOWN,-,-,-,-
1813,182.026,UNKNOWN,-,-,-,-
1814,182.132,UNKNOWN,-,-,-,-
1815,182.228,UNKNOWN,-,-,-,-
1816,182.328,UNKNOWN,-,-,-,-
1817,182.43,UNKNOWN,-,-,-,-
1818,182.529,UNKNOWN,-,-,-,-
1819,182.626,UNKNOWN,-,-,-,-
1820,182.728,UNKNOWN,-,-,-,-
1821,182.826,UNKNOWN,-,-,-,-
1822,182.929,UNKNOWN,-,-,-,-
1823,183.028,UNKNOWN,-,-,-,-
1824,183.13,UNKNOWN,-,-,-,-
1825,183.228,UNKNOWN,-,-,-,-
1826,183.33,UNKNOWN,-,-,-,-
1827,183.43,UNKNOWN,-,-,-,-
1828,183.528,UNKNOWN,-,-,-,-
1829,183.629,UNKNOWN,-,-,-,-
1830,183.728,UNKNOWN,-,-,-,-
1831,183.828,UNKNOWN,-,-,-,-
1832,183.928,UNKNOWN,-,-,-,-
1833,184.027,UNKNOWN,-,-,-,-
1834,184.131,UNKNOWN,-,-,-,-
1835,184.229,UNKNOWN,-,-,-,-
1836,184.327,UNKNOWN,-,-,-,-
1837,184.427,UNKNOWN,-,-,-,-
1838,184.529,UNKNOWN,-,-,-,-
1839,184.628,UNKNOWN,-,-,-,-
1840,184.729,UNKNOWN,-,-,-,-
1841,184.828,UNKNOWN,-,-,-,-
1842,184.929,UNKNOWN,-,-,-,-
1843,185.028,UNKNOWN,-,-,-,-
1844,185.127,UNKNOWN,-,-,-,-
1845,185.229,UNKNOWN,-,-,-,-
1846,185.326,UNKNOWN,-,-,-,-
1847,185.427,UNKNOWN,-,-,-,-
1848,185.546,UNKNOWN,-,-,-,-
1849,185.643,UNKNOWN,-,-,-,-
1850,185.743,UNKNOWN,-,-,-,-
1851,185.843,UNKNOWN,-,-,-,-
1852,185.946,UNKNOWN,-,-,-,-
1853,186.045,UNKNOWN,-,-,-,-
1854,186.143,UNKNOWN,-,-,-,-
1855,186.244,UNKNOWN,-,-,-,-
1856,186.346,UNKNOWN,-,-,-,-
1857,186.445,UNKNOWN,-,-,-,-
1858,186.545,UNKNOWN,-,-,-,-
1859,186.646,UNKNOWN,-,-,-,-
1860,186.744,UNKNOWN,-,-,-,-
1861,186.844,UNKNOWN,-,-,-,-
1862,186.944,UNKNOWN,-,-,-,-
1863,187.043,UNKNOWN,-,-,-,-
1864,187.143,UNKNOWN,-,-,-,-
1865,187.244,UNKNOWN,-,-,-,-
1866,187.344,UNKNOWN,-,-,-,-
1867,187.443,UNKNOWN,-,-,-,-
1868,187.546,UNKNOWN,-,-,-,-
